Lineage,Country,Localitynew,Latitude,Longitude_c,Island,Sex,Bill,Wing
Tyto javanica,Australia,Werribee,-37.9,144.662,0,1,206,277
Tyto javanica,Australia,BellarinePeninsula,-38.11,144.34,0,1,213,280
Tyto javanica,Australia,Coleraine,-37.6,141.7,0,1,208,278
Tyto javanica,Australia,CarlisleR,-38.33,143.23,0,NA,210,276
Tyto javanica,Australia,FreshwaterCreek,-38.24,144.27,0,2,206,276
Tyto javanica,Australia,Gellibrand,-38.52,143.55,0,2,206,278
Tyto javanica,Australia,Warrnambool,-38.39,142.4805,0,1,211,279
Tyto javanica,Australia,Warrnambool,-38.39,142.481,0,2,209,280
Tyto javanica,Australia,HorshamHighway,-36.68,142.07,0,2,215,280
Tyto javanica,Australia,Taminick,-36.41,146.17,0,1,218,286
Tyto javanica,Australia,Kallista,-37.9,145.35,0,2,201,283
Tyto javanica,Australia,Penshurst,-37.89,142.28,0,1,218,295
Tyto javanica,Australia,DunkeldAU,-37.65,142.34,0,2,208,280
Tyto javanica,Australia,TyntynderSouth,-35.27,143.53,0,1,193,281
Tyto javanica,Australia,Glenrowan,-36.48,146.2,0,2,211,276
Tyto javanica,Australia,Warrnambool,-38.39,142.4815,0,2,204,278
Tyto javanica,Australia,Cranbourne,-38.06,145.17,0,2,221,285
Tyto javanica,Australia,Doreen,-37.6,145.14,0,2,222,281
Tyto javanica,Australia,MuskerryEast,-36.66,144.61,0,2,213,289
Tyto javanica,Australia,Horsham,-36.68,142.17,0,2,207,274
Tyto javanica,Australia,DimboolatoHorsham,-36.61,142.13,0,NA,215,275
Tyto javanica,Australia,WilliamstownAU,-37.85,144.89,0,2,220,281
Tyto javanica,Australia,Truganina,-37.83,144.72,0,2,208,283
Tyto javanica,Australia,Wangaratta,-36.4,146.17,0,1,207,269
Tyto javanica,Australia,Yarrawonga,-36.01,146,0,1,208,287
Tyto javanica,Australia,Horsham,-36.68,142.1705,0,1,213,274
Tyto javanica,Australia,Bulla,-37.76,144.81,0,2,216,291
Tyto javanica,Australia,Castlemaine,-37.07,144.21,0,2,213,289
Tyto javanica,Australia,SaleAU,-38.11,147.07,0,NA,207,283
Tyto javanica,Australia,Horsham,-36.68,142.171,0,1,216,274
Tyto javanica,Australia,Tongala,-36.25,144.96,0,2,204,286
Tyto javanica,Australia,Brucknell,-38.46,142.9,0,2,221,279
Tyto javanica,Australia,Parkville,-37.78,144.95,0,2,206,276
Tyto javanica,Australia,Kyabram,-36.32,145.05,0,1,222,282
Tyto javanica,Australia,Daylesford,-37.35,144.15,0,2,216,286
Tyto javanica,Australia,Myrtleford,-36.56,146.73,0,1,203,279
Tyto javanica,Australia,Warrnambool,-38.39,142.482,0,2,211,277
Tyto javanica,Australia,Rathscar,-36.98,143.56,0,1,212,295
Tyto javanica,Australia,Calivil,-36.29,144.1,0,1,210,266
Tyto javanica,Australia,Haddon,-37.58,143.7,0,NA,206,285
Tyto javanica,Australia,Caulfield,-37.87,145.02,0,1,208,284
Tyto javanica,Australia,Melbourne,-37.82,145.002,0,1,208,273
Tyto javanica,Australia,Mernda,-37.59,145.09,0,1,210,287
Tyto javanica,Australia,BlackRock,-37.97,145.03,0,2,218,283
Tyto javanica,Australia,Hastings,-38.3,145.18,0,2,209,282
Tyto javanica,Australia,ClaytonAU,-37.91,145.07,0,2,222,273
Tyto javanica,Australia,Taritta,-37.18,144.19,0,1,213,276
Tyto javanica,Australia,YouYangs,-37.95,144.42,0,1,222,277
Tyto javanica,Australia,Yinnar,-38.32,146.32,0,2,210,292
Tyto javanica,Australia,Nyah,-35.16,143.4,0,2,220,277
Tyto javanica,Australia,Queenscliff,-38.27,144.6405,0,2,195,265
Tyto javanica,Australia,PhillipIsland,-38.5,145.1505,1,2,216,284
Tyto javanica,Australia,Elsternwick,-37.88,144.99,0,2,221,293
Tyto javanica,Australia,Kewell,-36.53,142.42,0,2,229,279
Tyto javanica,Australia,KangarooGround,-37.69,145.22,0,2,213,284
Tyto javanica,Australia,ThomastownAU,-37.66,144.99,0,2,203,280
Tyto javanica,Australia,WestBrunswick,-37.76,144.94,0,1,213,280
Tyto javanica,Australia,Kyabram,-36.32,145.0505,0,2,207,281
Tyto javanica,Australia,Darnum,-38.11,146,0,2,208,283
Tyto javanica,Australia,Neerim,-37.96,145.95,0,2,205,285
Tyto javanica,Australia,SpringvaleAU,-37.95,145.15,0,1,209,287
Tyto javanica,Australia,Maribyrnong,-37.76,144.8805,0,1,204,281
Tyto javanica,Australia,KangarooGround,-37.69,145.2205,0,2,219,278
Tyto javanica,Australia,Raywood,-36.53,144.2,0,1,212,283
Tyto javanica,Australia,Foster,-38.65,146.2,0,2,205,283
Tyto javanica,Australia,PointCloates,-23.71,113.661,0,2,209,282
Tyto javanica,Australia,AviaryMelbourne,-38.02,145.302,0,2,204,268
Tyto javanica,Australia,AviaryMelbourne,-38.02,145.3005,0,NA,208,289
Tyto javanica,Australia,Victoria,-36.2,144.1505,0,1,204,278
Tyto javanica,Australia,Victoria,-36.2,144.151,0,1,205,287
Tyto javanica,Australia,Victoria,-36.2,144.1515,0,1,198,281
Tyto javanica,Australia,Victoria,-36.2,144.152,0,1,205,278
Tyto javanica,Australia,Victoria,-36.2,144.1525,0,1,209,283
Tyto javanica,Australia,Victoria,-36.2,144.153,0,2,202,287
Tyto javanica,Australia,Camperdown,-38.24,143.15,0,2,214,288
Tyto javanica,Australia,Kariah,-38.23,143.15,0,1,213,275
Tyto javanica,Australia,Rockhampton,-23.3667,150.5333,0,2,216,276
Tyto javanica,Australia,Rockhampton,-23.3667,150.5338,0,2,198,287
Tyto javanica,Australia,Canberra,-35.2833,149.116,0,1,211,289
Tyto javanica,Australia,Nicholsonriver,-18.9667,137.6667,0,1,209,277
Tyto javanica,Australia,Binya,-34.1,146.29,0,NA,207,272
Tyto javanica,Australia,Cargelligo,-33.5333,146.8167,0,2,216,279
Tyto javanica,Australia,Boorowa,-34.45,148.7333,0,2,202,286
Tyto javanica,Australia,MurrumburraonYass,-34.6667,148.6167,0,1,207,276
Tyto javanica,Australia,LakeCowal,-33.6667,147.45,0,1,204,287
Tyto javanica,Australia,KosciuszkoNationalPark,-36.4,148.4333,0,1,209,283
Tyto javanica,Australia,BloweringDam,-35.45,148.2667,0,1,203,288
Tyto javanica,Australia,ShadyCamp,-12.4833,131.7167,0,1,212,269
Tyto javanica,Australia,Arnhemland,-12.8667,132.833,0,1,205,276
Tyto javanica,Australia,ThredboRivermouth,-36.3417,148.6167,0,1,213,285
Tyto javanica,Australia,PORTESSINGTON,-11.34,132.39,0,2,224,272
Tyto javanica,Australia,Geelong2,-38.28,144.58,0,2,217,292
Tyto javanica,Australia,VernonIsland,-12.05,131.0333,1,2,229,278
Tyto javanica,Australia,SouthAlligatorriver,-12.6667,132.5,0,1,213,270
Tyto javanica,Australia,Canberra,-35.2833,149.1165,0,2,214,286
Tyto javanica,Australia,HumptyDoo,-12.5833,131.3335,0,2,220,279
Tyto javanica,Australia,Boulia,-22.5167,139.7,0,2,213,266
Tyto javanica,Australia,WestMaitland,-32.7167,151.5167,0,2,209,282
Tyto javanica,Australia,Townsville,-19.6576,146.8352,0,1,220,284
Tyto javanica,Australia,Charterstowers,-19.4848,145.9181,0,1,212,298
Tyto javanica,Australia,Finley,-35.63,144.5705,0,NA,211,291
Tyto javanica,Australia,GerogeryonBells,-35.85,147,0,NA,213,286
Tyto javanica,Australia,HumptyDoo,-12.5833,131.334,0,1,221,283
Tyto javanica,Australia,HumptyDoo,-12.5833,131.3345,0,2,216,291
Tyto javanica,Australia,MountMolloy,-16.6833,145.3333,0,NA,209,274
Tyto javanica,Australia,MountMolloy,-16.6833,145.3338,0,2,213,273
Tyto javanica,Australia,Towamba,-37.0851,149.6958,0,2,218,277
Tyto javanica,Australia,Wingham,-31.795,152.524,0,2,213,283
Tyto javanica,Australia,MoorlandsLamerooRoad,-35.3333,139.7667,0,2,233,282
Tyto javanica,Australia,Murwillumbah,-28.4583,153.5333,0,1,205,270
Tyto javanica,Australia,PortLincoln,-34.73,135.8415,0,1,212,272
Tyto javanica,Australia,Bookham,-34.8167,148.4833,0,1,206,288
Tyto javanica,Australia,Grenfell,-33.9,148.1667,0,2,211,282
Tyto javanica,Australia,Kenilworth,-26.6,152.7333,0,2,214,279
Tyto javanica,Australia,Hoskingtown,-35.3917,149.3833,0,2,218,279
Tyto javanica,Australia,Fyshwick,-35.3167,149.1667,0,2,202,281
Tyto javanica,Australia,Canberra,-35.2833,149.117,0,2,210,291
Tyto javanica,Australia,Julatten,-16.6,145.3333,0,2,214,283
Tyto javanica,Australia,MtElphinstone,-35.0167,117.8497,0,1,213,273
Tyto javanica,Australia,StockinbingalWallenbeen,-34.4994,148.0247,0,1,214,288
Tyto javanica,Australia,Derby,-17.33,123.6515,0,1,215,273
Tyto javanica,Australia,Yenda,-34.2833,146.1167,0,1,204,278
Tyto javanica,Australia,Atherton,-17.2833,145.501,0,2,217,287
Tyto javanica,Australia,Atherton,-17.2833,145.5015,0,2,220,285
Tyto javanica,Australia,RockyCreek,-17.1,145.45,0,NA,210,283
Tyto javanica,Australia,PerthAU,-31.95,115.85,0,2,203,267
Tyto javanica,Australia,Jugiong,-34.8333,148.3167,0,2,208,280
Tyto javanica,Australia,Murrumbateman,-34.9667,149.0343,0,1,195,287
Tyto javanica,Australia,Canberra,-35.2833,149.1175,0,2,210,279
Tyto javanica,Australia,Hay,-34.37,144.2715,0,2,208,278
Tyto javanica,Australia,Deniliquin,-35.3667,145.0833,0,2,214,277
Tyto javanica,Australia,Canberra,-35.2833,149.118,0,2,218,289
Tyto javanica,Australia,Griffith,-34.3,146.0333,0,2,218,292
Tyto javanica,Australia,Gundaroo,-35.0333,149.2671,0,2,208,281
Tyto javanica,Australia,Griffith,-34.3,146.0338,0,1,207,269
Tyto javanica,Australia,Pialligo,-35.3083,149.1667,0,2,215,279
Tyto javanica,Australia,Rockhampton,-23.3667,150.5343,0,2,216,292
Tyto javanica,Australia,Murrumbateman,-34.9667,149.0348,0,1,211,280
Tyto javanica,Australia,TEMORA,-34.46,147.53,0,2,230,285
Tyto javanica,Australia,Orongate,-27.5667,151.95,0,2,209,283
Tyto javanica,Australia,Canberra,-35.2833,149.1185,0,2,212,275
Tyto javanica,Australia,Canberra,-35.2833,149.119,0,1,209,284
Tyto javanica,Australia,Jerilderie,-35.33,146.74,0,1,212,277
Tyto javanica,Australia,Canberra,-35.2833,149.1195,0,1,218,280
Tyto javanica,Australia,Kurramia,-30.61,121.6,0,1,218,273
Tyto javanica,Australia,Wagerup,-32.93,115.9,0,2,211,280
Tyto javanica,Australia,Nalya,-31.89,115.99,0,1,194,285
Tyto javanica,Australia,Katanning,-33.68,117.55,0,2,216,285
Tyto javanica,Australia,PerthAU,-31.95,115.8505,0,NA,203,283
Tyto javanica,Australia,Baandee,-31.59,117.98,0,1,201,276
Tyto javanica,Australia,Murchison,-29.54,115.72,0,2,208,272
Tyto javanica,Australia,CanningStockRoute,-26.75,120.25,0,2,216,288
Tyto javanica,Australia,Leonora,-28.89,121.33,0,1,213,286
Tyto javanica,Australia,Northam,-31.65,116.66,0,2,220,281
Tyto javanica,Australia,Bridgetown,-33.96,116.1405,0,1,205,278
Tyto javanica,Australia,Pippingarra,-20.35,118.7,0,1,210,284
Tyto javanica,Australia,Belmont,-31.95,115.93,0,2,210,271
Tyto javanica,Australia,MountHawthorn,-31.92,115.84,0,NA,204,272
Tyto javanica,Australia,Geraldton,-28.78,114.61,0,1,203,274
Tyto javanica,Australia,KalgoorlieWesternAustralia,-30.74,121.48,0,1,219,277
Tyto javanica,Australia,GrannySoak,-19.07,128.89,0,1,215,281
Tyto javanica,Australia,LawleyRiverDelta,-14.67,125.9,0,1,213,279
Tyto javanica,Australia,Maylands,-31.93,115.9,0,1,205,273
Tyto javanica,Australia,FitzroyCrossing,-18.19,125.56,0,1,198,283
Tyto javanica,Australia,Moora,-30.63,116,0,2,215,284
Tyto javanica,Australia,Dalkeith,-32,115.8,0,2,218,280
Tyto javanica,Australia,Wickepin,-32.78,117.5,0,NA,212,279
Tyto javanica,Australia,Woolonara,-33.352,117.35,0,2,202,283
Tyto javanica,Australia,Merredin,-31.47,118.27,0,1,213,285
Tyto javanica,Australia,Merredin,-31.47,118.2705,0,2,218,280
Tyto javanica,Australia,Merredin,-31.47,118.271,0,1,204,281
Tyto javanica,Australia,BruceRock,-31.88,118.15,0,1,211,278
Tyto javanica,Australia,Pithara,-30.36,116.78,0,1,213,274
Tyto javanica,Australia,BruceRock,-31.88,118.1505,0,2,209,279
Tyto javanica,Australia,CoodingnowStation,-30.06,116.38,0,2,210,271
Tyto javanica,Australia,Leederville,-31.94,115.84,0,1,206,287
Tyto javanica,Australia,Albany,-34.98,117.92,0,2,218,276
Tyto javanica,Australia,Cunderdin,-31.66,117.24,0,2,193,283
Tyto javanica,Australia,Jandakot,-32.11,115.87,0,2,206,268
Tyto javanica,Australia,Jandakot,-32.11,115.8705,0,NA,212,280
Tyto javanica,Australia,GregoryRiver,-28.16,114.26,0,2,211,287
Tyto javanica,Australia,PerthAU,-31.95,115.851,0,1,216,280
Tyto javanica,Australia,PerthAU,-31.95,115.8515,0,NA,207,283
Tyto javanica,Australia,Albany,-34.98,117.9205,0,2,224,289
Tyto javanica,Australia,Nedlands,-31.98,115.81,0,1,215,283
Tyto javanica,Australia,Kununurra,-15.77,128.75,0,2,215,276
Tyto javanica,Australia,Broome,-17.96,122.23,0,2,222,278
Tyto javanica,Australia,Siding,-34.97,117.35,0,1,211,283
Tyto javanica,Australia,Byford,-32.22,116,0,2,205,292
Tyto javanica,Australia,Joondalup,-31.74,115.75,0,2,217,291
Tyto javanica,Australia,YorkAU,-31.87,116.77,0,2,202,273
Tyto javanica,Australia,SylvaniaStation,-24,119.57,0,1,219,287
Tyto javanica,Australia,TowerriningLake,-33.58,116.77,0,1,214,284
Tyto javanica,Australia,Toodyay,-31.55,116.46,0,2,212,287
Tyto javanica,Australia,PerryLakes,-31.94,115.78,0,1,214,273
Tyto javanica,Australia,PARRAMATTA,-33.81,151.02,0,2,209,279
Tyto javanica,Australia,WESTWYALONG,-33.92,147.19,0,NA,219,288
Tyto javanica,Australia,MULGOA,-33.84,150.64,0,2,199,286
Tyto javanica,Australia,UPPERCOLO,-33.4,150.7,0,2,209,279
Tyto javanica,Australia,STRATHFIELD,-33.94,151.06,0,1,205,286
Tyto javanica,Australia,INVERALOCKYSTATION,-34.96,149.64,0,1,215,288
Tyto javanica,Australia,COLORIVER,-33.24,150.4,0,1,211,291
Tyto javanica,Australia,LITHGOW,-33.48,150.15,0,2,212,277
Tyto javanica,Australia,LITHGOW,-33.48,150.1505,0,1,218,286
Tyto javanica,Australia,LITHGOW,-33.48,150.151,0,2,218,277
Tyto javanica,Australia,TUMUT,-35.3,148.21,0,2,217,288
Tyto javanica,Australia,BURRAGORANG,-34,150.45,0,1,219,288
Tyto javanica,Australia,GOULBURN,-34.75,149.73,0,2,225,285
Tyto javanica,Australia,ILLABO,-34.82,147.73,0,1,204,288
Tyto javanica,Australia,MULLUMBIMBY,-28.55,153.49,0,2,212,287
Tyto javanica,Australia,RYEPARK,-34.52,148.9,0,2,210,286
Tyto javanica,Australia,AVONDAM,-34.37,150.74,0,NA,205,293
Tyto javanica,Australia,MENDOORAN,-31.81,149.1,0,1,211,284
Tyto javanica,Australia,MOSMAN,-33.9,151.25,0,1,202,282
Tyto javanica,Australia,BELLVUE,-36.1,148.39,0,NA,205,285
Tyto javanica,Australia,SOLDIERSPOINT,-32.714,152.07,0,2,215,273
Tyto javanica,Australia,BEXLEY,-33.95,151.13,0,1,202,278
Tyto javanica,Australia,ALEXANDRIASTN,-18.52,136.3205,0,2,216,288
Tyto javanica,Australia,ALEXANDRIASTN,-18.52,136.32,0,1,210,266
Tyto javanica,Australia,Albury2,-36.05,146.56,0,1,204,284
Tyto javanica,Australia,ADELONG,-35.19,148.04,0,NA,212,278
Tyto javanica,Australia,GRANVILLE,-33.83,151.01,0,2,218,287
Tyto javanica,Australia,TEMORA,-34.46,147.5305,0,2,226,283
Tyto javanica,Australia,FORRESTR,-15.11,127.51,0,1,218,291
Tyto javanica,Australia,WILBERFORCE,-33.56,150.85,0,1,223,267
Tyto javanica,Australia,SEDANDIP,-20.02,141.07,0,2,199,282
Tyto javanica,Australia,SEDANDIP,-20.02,141.0705,0,1,213,278
Tyto javanica,Australia,AVONDOWNS,-20.02,137.29,0,2,214,292
Tyto javanica,Australia,Grafton,-29.68,152.9205,0,2,219,272
Tyto javanica,Australia,WINDSOR,-33.73,150.9905,0,NA,199,282
Tyto javanica,Australia,DORRIGO,-30.33,152.71,0,1,213,278
Tyto javanica,Australia,HORNSBY,-33.69,151.1,0,1,205,275
Tyto javanica,Australia,ENGADINE,-34.07,151.02,0,2,206,283
Tyto javanica,Australia,KURNELL,-34.01,151.2,0,2,211,283
Tyto javanica,Australia,Buladelah,-32.39,152.2215,0,2,206,285
Tyto javanica,Australia,MASCOT,-33.94,151.17,0,2,213,283
Tyto javanica,Australia,VAUCLUSE,-33.86,151.27,0,1,204,276
Tyto javanica,Australia,CARRATHOOL,-34.3,145.05,0,1,205,275
Tyto javanica,Australia,CARRATHOOL,-34.3,145.0505,0,1,213,277
Tyto javanica,Australia,AVALON,-33.64,151.33,0,2,218,285
Tyto javanica,Australia,EASTHILLS,-33.96,150.99,0,2,208,275
Tyto javanica,Australia,YOUNG,-34.07,148.31,0,2,203,282
Tyto javanica,Australia,HORNSBY,-33.69,151.1005,0,2,206,285
Tyto javanica,Australia,ORANGEAU,-33.27,149.09,0,1,209,281
Tyto javanica,Australia,CASTLEHILL,-33.73,151,0,1,214,281
Tyto javanica,Australia,BATHURST,-33.25,149.3505,0,2,215,275
Tyto javanica,Australia,BANKSTOWN,-33.92,151.0305,0,2,199,275
Tyto javanica,Australia,AberdeenAU,-32.1,150.53,0,2,220,277
Tyto javanica,Australia,Delungra,-29.41,150.51,0,2,212,292
Tyto javanica,Australia,PLENTYRIVERDOWNS,-37.73,145.1,0,2,219,280
Tyto javanica,Lord_Howe_Island,LordHoweIsland,-31.56,159.09,1,2,212,284
Tyto javanica,Australia,Hay,-34.37,144.272,0,1,207,273
Tyto javanica,Australia,UPPERBARRONR,-17.17,145.53,0,1,207,288
Tyto javanica,Australia,COOMA,-36.2,149.15,0,2,202,269
Tyto javanica,Australia,WOLLONGONG,-34.44,150.89,0,2,215,282
Tyto javanica,Australia,CHARLOTTEWATERS,-25.83,134.87,0,1,204,280
Tyto javanica,Australia,Lara,-38.02,144.4005,0,2,208,280
Tyto javanica,Australia,FAIRYMEADOW,-34.4,150.89,0,NA,210,288
Tyto javanica,Australia,TOLGA,-17.2,145.46,0,2,219,288
Tyto javanica,Australia,CLARENZA,-29.71,152.9905,0,2,200,285
Tyto javanica,Australia,Atherton,-17.2833,145.502,0,2,222,294
Tyto javanica,Australia,CORAKI,-28.99,153.27,0,2,216,279
Tyto javanica,Australia,DEEWHY,-33.75,151.28,0,1,208,283
Tyto javanica,Australia,Yungaburra,-17.27,145.6,0,2,211,286
Tyto javanica,Australia,MUDGEE,-32.65,149.65,0,1,199,289
Tyto javanica,Australia,MANLY,-33.79,151.28,0,2,224,286
Tyto javanica,Australia,Sydney,-33.87,151.2115,0,1,209,282
Tyto javanica,Australia,GloucesterAU,-32.06,151.56,0,2,220,283
Tyto javanica,Australia,Mossman,-16.44,145.37,0,1,200,272
Tyto javanica,Australia,TAMWORTH,-31.08,150.94,0,1,207,282
Tyto javanica,Australia,DUBBO,-32.24,148.63,0,NA,211,279
Tyto javanica,Australia,TAMWORTH,-31.08,150.9405,0,NA,213,287
Tyto javanica,Australia,GERRINGONG,-34.74,150.81,0,NA,211,295
Tyto javanica,Australia,BATHURST,-33.25,149.35,0,NA,205,283
Tyto javanica,Australia,WellingtonAU,-32.55,148.941,0,NA,216,284
Tyto javanica,Australia,COONAMBLE,-30.96,148.38,0,NA,210,282
Tyto javanica,Australia,ROSEBAY,-33.87,151.27,0,NA,205,284
Tyto javanica,Australia,GOULBURN,-34.75,149.7305,0,NA,225,286
Tyto javanica,Australia,NARROMINE,-32.23,148.25,0,NA,226,287
Tyto javanica,Australia,LOWERDAWSONR,-23.41,150.5,0,1,208,281
Tyto javanica,Australia,LOWERDAWSONR,-23.41,150.5005,0,2,219,271
Tyto javanica,Australia,BYLONG,-32.42,150.15,0,NA,212,285
Tyto javanica,Australia,MIDDLEHARBOUR,-33.79,151.21,0,NA,205,278
Tyto javanica,Australia,BLAYNEY,-33.54,149.25,0,1,217,290
Tyto javanica,Australia,CONCORDAU,-33.86,151.1005,0,2,205,282
Tyto javanica,Australia,HILLTOP,-34.17,150.45,0,NA,206,282
Tyto javanica,Australia,CLARENCERIVER,-29.18,152.32,0,NA,215,282
Tyto javanica,Australia,DALGETY,-36.5,148.83,0,1,202,290
Tyto javanica,Australia,ULMARRA,-29.63,153.04,0,1,216,283
Tyto javanica,Lord_Howe_Island,LordHoweIsland,-31.56,159.0905,1,2,209,280
Tyto javanica,Australia,TOLGA,-17.2,145.4605,0,2,211,292
Tyto javanica,Australia,Brisbane,-27.48,152.953,0,NA,200,276
Tyto javanica,Australia,Brisbane,-27.48,152.9535,0,NA,203,285
Tyto javanica,Australia,BotanicGardensBrisbane,-27.47,153.1,0,1,191,278
Tyto javanica,Australia,EagleFarm,-27.43,153.08,0,1,207,288
Tyto javanica,Australia,Helidon,-27.33,152.8,0,2,195,286
Tyto javanica,Australia,Rainworth,-27.47,152.98,0,2,214,283
Tyto javanica,Australia,Rosewood,-27.63,152.6,0,2,214,288
Tyto javanica,Australia,Redcliffe,-27.23,153.1,0,1,215,295
Tyto javanica,Australia,NorthMackay,-21.8,149.12,0,1,213,273
Tyto javanica,Australia,RosaliePlainsviaOakey,-27.22,151.7,0,NA,199,280
Tyto javanica,Australia,ToowoombaAU,-27.56,151.96,0,2,231,278
Tyto javanica,Australia,Brisbane,-27.48,152.954,0,1,197,275
Tyto javanica,Australia,Lowood,-27.46,152.58,0,1,202,272
Tyto javanica,Australia,TamborineMt,-27.92,153.17,0,2,214,282
Tyto javanica,Australia,Ashgrove,-27.4,152.98,0,2,204,289
Tyto javanica,Australia,Helidon,-27.33,152.8005,0,2,216,283
Tyto javanica,Australia,Proserpine,-20.4,148.58,0,2,206,289
Tyto javanica,Australia,UpperBrookfield,-27.48,152.88,0,1,201,274
Tyto javanica,Australia,BreakfastCk,-27.44,152.98,0,1,222,305
Tyto javanica,Australia,Geebung,-27.66,153.3,0,1,196,268
Tyto javanica,Australia,Proserpine,-20.4,148.5805,0,1,217,284
Tyto javanica,Australia,ForestHill,-27.58,152.35,0,1,198,273
Tyto javanica,Australia,WamblebankStn,-26.36,147.98,0,NA,216,286
Tyto javanica,Australia,VirginiaAU,-27.37,153.06,0,2,225,285
Tyto javanica,Australia,Brisbane,-27.48,152.9545,0,1,202,273
Tyto javanica,Australia,WestBurleigh,-28.1,153.44,0,2,210,281
Tyto javanica,Australia,ClevelandAU,-27.53,153.26,0,1,203,275
Tyto javanica,Australia,Archerfield,-27.34,153,0,1,209,283
Tyto javanica,Australia,BetweenAthertonandYungaburra,-17.16,145.32,0,2,212,287
Tyto javanica,Australia,Emerald,-23.53,148.16,0,1,212,275
Tyto javanica,Australia,Maryborough,-25.53,152.6905,0,2,214,287
Tyto javanica,Australia,Murgon,-26.25,151.95,0,NA,216,287
Tyto javanica,Australia,Farleigh,-21.1,149.09,0,2,225,286
Tyto javanica,Australia,Moolyamber,-25.27,148.62,0,1,204,282
Tyto javanica,Australia,HerveyBay,-25.29,152.82,0,1,213,283
Tyto javanica,Australia,Coolangata,-28.17,153.52,0,2,202,271
Tyto javanica,Australia,Samford,-27.36,152.89,0,2,220,276
Tyto javanica,Australia,Woodford,-26.96,152.78,0,NA,213,283
Tyto javanica,Australia,MoretonIsland,-27.15,153.405,1,1,194,279
Tyto javanica,Australia,SilverdaleAU,-27.91,152.61,0,1,219,279
Tyto javanica,Australia,Highvale,-27.39,152.8,0,1,206,284
Tyto javanica,Australia,BribieIsland,-27.01,153.13,1,1,199,272
Tyto javanica,Australia,Indooroopilly,-27.5,152.97,0,1,200,268
Tyto javanica,Australia,RomaSouthWestCollege,-26.6,148.74,0,NA,206,278
Tyto javanica,Australia,Mulgowie,-27.56,151.95,0,NA,219,280
Tyto javanica,Australia,Boonah,-28.07,152.56,0,2,223,287
Tyto javanica,Australia,RomaPinaroo,-26.57,148.7705,0,NA,216,283
Tyto javanica,Australia,Pinjarra,-27.54,152.91,0,NA,221,282
Tyto javanica,Australia,Werribee,-37.9,144.6625,0,2,215,285
Tyto javanica,Australia,Brisbane,-27.48,152.955,0,2,211,273
Tyto javanica,Tasmania,Chasmcreek,-41.0667,145.9667,1,2,214,287
Tyto javanica,Tasmania,Howrah,-42.88,147.39,1,1,207,288
Tyto javanica,Tasmania,NewNorfolk,-42.78,147.062,1,1,209,285
Tyto javanica,Tasmania,AlbatrossIsland,-40.52,144.75,1,NA,206,278
Tyto javanica,Tasmania,Grindston,-42.43,147.985,1,2,215,289
Tyto javanica,Tasmania,Exeter,-41.3,146.95,1,2,201,288
Tyto javanica,Tasmania,RoundHill,-41.07,145.94,1,NA,201,277
